Name,File_Size,Optimized_Encoded_File_Size,Optimized_Encoding_Time,Optimized_Compression_Proportion,Diversity_of_alphabets,Optimized_Decoding_Time
test1.txt,25292,17747,0.008354902267456055,70.168432705994,132,0.07038068771362305
test2.txt,54688,32132,0.01641058921813965,58.755119953188995,130,0.21965980529785156
test3.txt,159804,92874,0.04742717742919922,58.1174438687392,283,2.1522302627563477
test4.txt,627813,309694,0.1706693172454834,49.32901994702244,282,52.69070816040039
test5.txt,1247456,648046,0.3442230224609375,51.9494074340097,288,240.4618489742279
